date,rainfall_mm,temperature_c,wind_speed_kmh,humidity_percent,pressure_hpa,flood_occurred,cyclone_occurred
2021-10-21,0.9,20.7,9.4,58.9,1009.8,0,0
2021-10-22,3.8,19.8,15.2,67.5,1009.1,0,0
2021-10-23,5.3,19.3,11.7,66.6,1009.4,0,0
2021-10-24,1.9,20.7,10.5,61.9,1010.6,0,0
2021-10-25,6.3,20.6,11.7,68.8,1010.2,0,0
2021-10-26,9.7,20.1,13.2,75.6,1008.3,0,0
2021-10-27,2.0,21.2,9.9,67.4,1009.3,0,0
2021-10-28,3.0,20.6,10.3,71.8,1009.8,0,0
2021-10-29,6.0,19.7,12.6,68.5,1009.9,0,0
2021-10-30,3.1,20.6,15.8,67.1,1009.5,0,0
2021-10-31,85.9,17.9,72.4,94.9,993.2,1,1
2021-11-01,76.2,16.9,70.0,96.7,990.9,1,1
2021-11-02,122.1,16.1,75.8,100.0,1000.9,1,1
2021-11-03,22.6,16.8,80.9,75.5,999.8,1,1
2021-11-04,5.7,17.6,66.1,70.3,990.2,1,1
2021-11-05,2.4,19.4,10.7,62.4,1008.5,0,0
2021-11-06,1.7,19.5,12.9,70.6,1010.3,0,0
2021-11-07,1.2,20.6,12.4,69.8,1010.6,0,0
2021-11-08,4.2,20.6,10.8,67.2,1011.3,0,0
2021-11-09,1.0,20.7,14.5,66.3,1010.7,0,0
2021-11-10,0.2,21.1,9.5,62.2,1012.1,0,0
2021-11-11,2.0,21.4,11.1,69.8,1009.2,0,0
2021-11-12,0.6,21.2,11.7,64.2,1008.7,0,0
2021-11-13,1.8,21.9,12.0,63.5,1010.1,0,0
2021-11-14,1.7,20.4,12.5,62.6,1010.3,0,0
2021-11-15,1.9,19.7,10.5,65.7,1011.3,0,0
2021-11-16,1.1,19.3,10.5,70.0,1011.5,0,0
2021-11-17,0.3,19.1,13.9,65.5,1012.2,0,0
2021-11-18,0.4,19.7,10.9,64.1,1010.8,0,0
2021-11-19,0.7,22.2,10.6,62.5,1008.7,0,0
2021-11-20,0.4,21.3,15.9,59.3,1009.6,0,0
2021-11-21,3.2,19.9,11.0,62.0,1007.6,0,0
2021-11-22,21.0,17.3,81.6,83.6,989.2,0,1
2021-11-23,40.4,17.4,59.5,82.9,996.1,0,1
2021-11-24,17.6,17.1,79.4,78.1,999.7,0,1
2021-11-25,50.6,16.2,62.7,100.0,1003.6,1,1
2021-11-26,101.6,17.6,84.4,100.0,993.0,1,1
2021-11-27,0.5,19.7,14.3,65.2,1011.3,1,0
2021-11-28,0.4,20.2,10.2,69.4,1007.9,1,0
2021-11-29,0.4,20.6,11.4,58.8,1009.6,0,0
2021-11-30,0.6,20.7,11.1,64.7,1010.3,0,0
2021-12-01,1.2,22.3,11.6,64.6,1010.9,0,0
2021-12-02,2.6,22.0,9.1,65.4,1008.7,0,0
2021-12-03,0.8,21.9,9.2,52.5,1009.2,0,0
2021-12-04,0.0,22.1,9.8,64.8,1008.5,0,0
2021-12-05,0.1,20.7,10.6,65.3,1007.3,0,0
2021-12-06,0.2,19.3,11.1,72.9,1007.6,0,0
2021-12-07,1.0,19.3,12.2,69.9,1009.3,0,0
2021-12-08,0.8,20.2,11.0,74.0,1009.6,0,0
2021-12-09,0.1,19.3,11.9,69.7,1010.4,0,0
2021-12-10,0.4,18.4,13.9,67.6,1009.2,0,0
2021-12-11,0.3,18.9,12.7,63.9,1011.2,0,0
2021-12-12,0.0,20.1,11.3,66.8,1009.1,0,0
2021-12-13,0.0,21.3,9.7,63.0,1008.3,0,0
2021-12-14,0.0,21.5,9.8,60.4,1008.9,0,0
2021-12-15,0.5,21.4,9.6,65.2,1006.8,0,0
2021-12-16,0.0,21.6,9.0,53.9,1009.0,0,0
2021-12-17,0.9,20.7,10.7,63.4,1010.3,0,0
2021-12-18,1.6,19.8,9.4,60.5,1009.7,0,0
2021-12-19,0.3,20.0,13.7,63.6,1009.3,0,0
2021-12-20,0.0,20.8,10.9,71.5,1009.3,0,0
2021-12-21,1.2,19.7,14.0,62.9,1008.6,0,0
2021-12-22,0.0,20.9,9.6,64.5,1008.5,0,0
2021-12-23,1.2,20.9,10.5,69.2,1005.5,0,0
2021-12-24,0.9,20.3,9.6,60.6,1008.5,0,0
2021-12-25,0.2,21.5,9.7,61.2,1008.4,0,0
2021-12-26,0.7,20.9,9.4,66.6,1009.2,0,0
2021-12-27,0.1,20.1,14.1,64.5,1009.3,0,0
2021-12-28,0.6,21.1,13.9,61.8,1008.3,0,0
2021-12-29,0.4,21.2,10.2,61.6,1009.4,0,0
2021-12-30,1.3,19.4,14.4,67.6,1009.6,0,0
2021-12-31,0.1,20.4,10.8,65.5,1009.2,0,0
2022-01-01,0.2,20.6,10.1,68.0,1010.4,0,0
2022-01-02,0.0,21.0,10.1,66.2,1007.8,0,0
2022-01-03,0.5,20.8,9.9,60.3,1008.0,0,0
2022-01-04,1.2,20.2,14.8,60.0,1009.0,0,0
2022-01-05,0.7,20.0,12.7,63.0,1010.7,0,0
2022-01-06,0.1,22.2,15.4,58.1,1011.6,0,0
2022-01-07,0.4,22.6,10.5,65.6,1012.5,0,0
2022-01-08,0.0,23.4,12.6,59.6,1011.7,0,0
2022-01-09,0.2,22.5,10.9,59.6,1012.0,0,0
2022-01-10,0.8,22.3,9.6,64.9,1010.9,0,0
2022-01-11,0.0,23.0,11.4,63.8,1012.1,0,0
2022-01-12,0.1,22.5,13.1,59.6,1010.2,0,0
2022-01-13,0.6,21.7,9.1,68.2,1008.0,0,0
2022-01-14,0.9,22.7,11.6,59.9,1007.9,0,0
2022-01-15,0.5,21.9,9.0,64.5,1007.8,0,0
2022-01-16,0.0,22.3,11.7,58.4,1008.9,0,0
2022-01-17,0.4,19.9,11.6,69.9,1009.2,0,0
2022-01-18,0.0,20.3,12.8,68.9,1009.2,0,0
2022-01-19,0.1,20.6,9.1,64.5,1009.8,0,0
2022-01-20,0.0,21.8,9.5,63.0,1009.2,0,0
2022-01-21,0.4,20.7,9.3,66.4,1007.8,0,0
2022-01-22,1.5,21.6,13.0,62.9,1008.4,0,0
2022-01-23,0.4,23.8,14.0,62.0,1009.3,0,0
2022-01-24,0.0,23.1,12.1,61.5,1008.9,0,0
2022-01-25,0.5,22.8,9.9,66.6,1006.0,0,0
2022-01-26,0.2,24.7,11.2,65.9,1007.6,0,0
2022-01-27,1.3,24.4,13.4,57.6,1006.8,0,0
2022-01-28,0.0,24.2,10.4,60.6,1008.1,0,0
2022-01-29,0.2,23.6,13.2,57.3,1008.5,0,0
2022-01-30,0.9,24.2,14.4,69.0,1009.3,0,0
2022-01-31,0.0,22.7,10.3,66.2,1007.5,0,0
2022-02-01,1.0,23.7,10.0,60.5,1008.7,0,0
2022-02-02,0.0,23.3,9.1,67.6,1010.0,0,0
2022-02-03,0.3,22.2,12.5,60.1,1006.9,0,0
2022-02-04,0.0,23.5,12.9,68.3,1007.9,0,0
2022-02-05,0.1,23.5,16.4,65.2,1009.5,0,0
2022-02-06,1.7,25.6,13.4,61.9,1010.4,0,0
2022-02-07,1.1,26.0,9.5,58.5,1011.9,0,0
2022-02-08,0.5,24.6,9.2,64.2,1010.5,0,0
2022-02-09,1.1,23.4,16.8,63.4,1010.6,0,0
2022-02-10,0.0,25.1,11.0,62.9,1009.0,0,0
2022-02-11,0.6,25.0,12.7,61.4,1010.7,0,0
2022-02-12,0.0,26.4,12.3,64.0,1010.5,0,0
2022-02-13,1.1,25.6,11.7,53.6,1009.7,0,0
2022-02-14,0.0,25.2,16.9,58.5,1009.5,0,0
2022-02-15,0.1,24.6,11.0,72.9,1007.7,0,0
2022-02-16,0.5,23.7,13.1,54.2,1008.9,0,0
2022-02-17,0.7,23.2,10.6,69.4,1009.7,0,0
2022-02-18,0.3,24.1,12.0,60.8,1010.3,0,0
2022-02-19,0.0,23.5,14.2,59.3,1009.1,0,0
2022-02-20,0.0,25.0,9.9,58.2,1009.0,0,0
2022-02-21,1.5,25.0,9.8,66.9,1010.1,0,0
2022-02-22,0.0,25.0,9.9,54.3,1011.0,0,0
2022-02-23,0.0,26.1,13.1,60.2,1012.9,0,0
2022-02-24,0.2,25.6,10.1,59.8,1011.9,0,0
2022-02-25,0.0,26.1,12.2,61.1,1013.0,0,0
2022-02-26,0.5,26.5,10.7,60.2,1013.1,0,0
2022-02-27,1.2,26.4,9.0,71.1,1011.5,0,0
2022-02-28,1.2,26.9,10.6,57.3,1013.0,0,0
2022-03-01,0.0,26.7,11.9,54.0,1010.9,0,0
2022-03-02,1.1,28.5,12.1,66.0,1011.5,0,0
2022-03-03,0.4,29.2,12.1,63.2,1012.1,0,0
2022-03-04,0.4,29.9,12.0,57.8,1009.5,0,0
2022-03-05,0.6,30.6,13.2,56.1,1007.9,0,0
2022-03-06,1.4,29.9,10.8,62.1,1008.8,0,0
2022-03-07,0.6,28.8,9.4,61.3,1009.1,0,0
2022-03-08,0.5,29.5,11.1,59.1,1012.6,0,0
2022-03-09,1.9,30.5,12.7,67.0,1014.2,0,0
2022-03-10,0.4,29.5,11.2,58.7,1011.4,0,0
